PublicID	Analyzable	AccessionNumber	NewlySubmittedSample	Country	Province	Year	Source	Population	Cov5x	Cov10x	Cov25x	Cov50x	Cov100x	CovTotal	LenTotal	Fws	SampleInJointCallVcf	InImputedDeconvolutedVCF	RemovedInDedup	Hap1Ratio	Hap2Ratio
PV0281-C	True	ERR180070	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	22751919.0	22404004.0	20591979.0	16781935.0	10306247.0	2019694354.0	23011533.0	0.855156470787123	True	True	False	0.77	0.13
PV0282-C	True	ERR180063	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	20922564.0	18596883.0	12625221.0	2607659.0	112631.0	677300699.0	22743540.0	0.993755636214616	True	True	False	1.0	0.0
PV0283-C	True	ERR175505	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	22261066.0	21490607.0	17834379.0	11291266.0	208218.0	1108453352.0	22767848.0	0.984998745852542	True	True	False	1.0	0.0
PV0284-C	True	ERR175493	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	22179995.0	21053969.0	15989364.0	5600895.0	145637.0	849610318.0	22815896.0	0.993065210034044	True	True	False	1.0	0.0
PV0285-C	True	ERR171572	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	22502821.0	21784003.0	17482530.0	8562104.0	868416.0	1084594662.0	22877965.0	0.990057151349086	True	True	False	1.0	0.0
PV0286-C	True	ERR175503	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	19794833.0	15827242.0	5586767.0	482267.0	92120.0	428018580.0	22705537.0	0.982354366083328	True	True	False	1.0	0.0
PV0287-C	True	ERR171573	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	21272472.0	18166831.0	7540474.0	2286465.0	1142985.0	769491211.0	22867810.0	0.987256467029254	True	True	False	1.0	0.0
PV0288-C	True	ERR171570	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	21765679.0	19686207.0	9660693.0	350674.0	54006.0	538763782.0	22805807.0	0.9844999919185	True	True	False	1.0	0.0
PV0289-C	True	ERR180085	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	22584474.0	22094549.0	19731310.0	15184665.0	7132385.0	1685940455.0	22944542.0	0.979257756160545	True	True	False	1.0	0.0
PV0291-C	True	ERR180091	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	22419885.0	21539115.0	17771074.0	11790372.0	422396.0	1176523556.0	22965313.0	0.922715056850362	True	True	False	0.87	0.11
PV0292-C	True	ERR180084	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	22234332.0	21322428.0	17455570.0	10563898.0	2261664.0	1221657235.0	22797415.0	0.98445087198128	True	True	False	1.0	0.0
PV0295-C	True	ERR171569	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	21971240.0	20131520.0	12526385.0	3825182.0	478745.0	771767793.0	22972362.0	0.916628986955566	True	True	False	0.79	0.18
PV0296-C	True	ERR180052	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	21725819.0	20027791.0	14428603.0	6357125.0	219260.0	847292259.0	22765853.0	0.986143358451308	True	True	False	1.0	0.0
PV0297-C	True	ERR180060	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	20510944.0	17906976.0	11253346.0	2800396.0	581872.0	712674399.0	22740087.0	0.984846270371643	True	True	False	1.0	0.0
PV0298-C	True	ERR171568	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	22552919.0	22139179.0	19943743.0	14353446.0	1194964.0	1391048584.0	22858125.0	0.992439161425544	True	True	False	1.0	0.0
PV0299-C	True	ERR180069	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	22598942.0	22325793.0	20882018.0	17688550.0	11859453.0	2518669086.0	22818050.0	0.987591348669758	True	True	False	1.0	0.0
PV0300-C	True	ERR175491	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	22084457.0	20938686.0	16066217.0	7762290.0	326315.0	959331290.0	22823766.0	0.976595261874904	True	True	False	1.0	0.0
PV0301-C	True	ERR164737	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	22732075.0	22609479.0	22073587.0	20367650.0	14992997.0	2999424050.0	22891633.0	0.993743055830574	True	True	False	0.77	0.23
PV0302-C	True	ERR216643	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	22281293.0	21445861.0	17276944.0	10191092.0	154098.0	1027541368.0	22775804.0	0.990661167389184	True	True	False	1.0	0.0
PV0303-C	True	ERR216523	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	22797977.0	22510017.0	20845240.0	16071220.0	2910433.0	1599483024.0	23045657.0	0.901584633214327	True	True	False	0.86	0.11
PV0304-C	True	ERR216543	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	22706999.0	22564211.0	22020739.0	20501330.0	15649799.0	3003791821.0	22874472.0	0.994585142562637	True	True	False	1.0	0.0
PV0305-C	True	ERR216524	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	22694981.0	22470323.0	21161145.0	17157990.0	6384607.0	1764517316.0	22884163.0	0.984628801340514	True	True	False	0.73	0.27
PV0306-C	True	ERR216525	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	22618326.0	22344494.0	20636131.0	15610898.0	1830967.0	1507182506.0	22839791.0	0.989973445052821	True	True	False	1.0	0.0
PV0308-Cx	True	ERR404179	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	21707207.0	20404242.0	16789889.0	12445367.0	6021268.0	1727429815.0	22763094.0	0.984212347094093	True	True	False	1.0	0.0
PV0309-C	True	ERR216526	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	22689923.0	22539196.0	21752916.0	19001720.0	10068448.0	2051787626.0	22853157.0	0.989011506231411	True	True	False	1.0	0.0
PV0310-C	True	ERR221512	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	22806510.0	22722829.0	22403493.0	21424677.0	17550429.0	3387888365.0	22935095.0	0.989636348285903	True	True	False	1.0	0.0
PV0311-C	True	ERR216544	False	Viet Nam	Binh Phuoc	2012	MalariaGen	ESEA	22782647.0	22637128.0	21991145.0	20158433.0	14776262.0	2872335943.0	22936220.0	0.986661895873491	True	True	False	1.0	0.0
PV0312-C	True	ERR216545	False	Viet Nam	Binh Phuoc	2012	MalariaGen	ESEA	22606280.0	22422528.0	21682044.0	19845851.0	15086239.0	3080742685.0	22810049.0	0.987473238154729	True	True	False	1.0	0.0
PV0313-C	True	ERR221513	False	Viet Nam	Binh Phuoc	2012	MalariaGen	ESEA	22761310.0	22656990.0	22211826.0	20768531.0	15715013.0	2931879539.0	22896968.0	0.982337541120261	True	True	False	0.73	0.27
PV0314-C	True	ERR221514	False	Viet Nam	Binh Phuoc	2012	MalariaGen	ESEA	22790850.0	22691665.0	22264612.0	20907621.0	16194350.0	3123972340.0	22914902.0	0.989184321843371	True	True	False	1.0	0.0
PV0315-Cx	True	ERR404180	False	Viet Nam	Binh Phuoc	2012	MalariaGen	ESEA	22195593.0	21298458.0	18245930.0	14252187.0	8323173.0	2177894227.0	22832323.0	0.991622129506586	True	True	False	1.0	0.0
PV0317-C	True	ERR221515	False	Viet Nam	Binh Phuoc	2012	MalariaGen	ESEA	22561268.0	22022617.0	18890682.0	11899793.0	295477.0	1158900230.0	22901196.0	0.985676049947745	True	True	False	1.0	0.0
PV0318-C	True	ERR216546	False	Viet Nam	Binh Phuoc	2012	MalariaGen	ESEA	22614501.0	22443211.0	21736510.0	19832610.0	14423248.0	2795141551.0	22810175.0	0.987806266495535	True	True	False	1.0	0.0
PV0319-C	True	ERR221516	False	Viet Nam	Binh Phuoc	2012	MalariaGen	ESEA	22642213.0	22310445.0	20436785.0	15303823.0	1213527.0	1460681023.0	22891831.0	0.988726364444222	True	True	False	1.0	0.0
PV0320-C	True	ERR221517	False	Viet Nam	Binh Phuoc	2012	MalariaGen	ESEA	22615005.0	22450363.0	21737203.0	19702065.0	13828436.0	2614570731.0	22811149.0	0.987327608885801	True	True	False	1.0	0.0
PV0321-C	True	ERR221518	False	Viet Nam	Binh Phuoc	2012	MalariaGen	ESEA	22706849.0	22509208.0	21520608.0	18476890.0	10583667.0	2060601434.0	22936443.0	0.982010261597909	True	True	False	1.0	0.0
PV0322-C	True	ERR221519	False	Viet Nam	Binh Phuoc	2012	MalariaGen	ESEA	22606764.0	22412371.0	21531959.0	18908142.0	11949631.0	2251400891.0	22898585.0	0.977305020637174	True	True	False	1.0	0.0
PV0323-C	True	ERR221520	False	Viet Nam	Binh Phuoc	2012	MalariaGen	ESEA	22880132.0	22747175.0	22189007.0	20425948.0	14824917.0	2785920751.0	23011778.0	0.85842096503748	True	True	False	0.74	0.18
PV0324-C	True	ERR221521	False	Viet Nam	Binh Phuoc	2012	MalariaGen	ESEA	22643445.0	22522439.0	22066823.0	20767112.0	16366342.0	3245329666.0	22817593.0	0.987216924876355	True	True	False	1.0	0.0
PV0325-C	True	ERR221522	False	Viet Nam	Binh Phuoc	2012	MalariaGen	ESEA	22773017.0	22666441.0	22176552.0	20472683.0	14642359.0	2730589401.0	22911926.0	0.978999254840449	True	True	False	0.75	0.25
PV0326-C	True	ERR221523	False	Viet Nam	Binh Phuoc	2012	MalariaGen	ESEA	22817340.0	22749233.0	22502894.0	21753131.0	18667710.0	3943082643.0	22923487.0	0.989176104607862	True	True	False	1.0	0.0
PV0328-C	True	ERR216547	False	Viet Nam	Binh Phuoc	2012	MalariaGen	ESEA	22750728.0	22588744.0	21802724.0	19451006.0	13380256.0	2624264136.0	22911881.0	0.983318278616407	True	True	False	1.0	0.0
PV0329-C	True	ERR216528	False	Viet Nam	Binh Phuoc	2012	MalariaGen	ESEA	22524596.0	21883437.0	18368044.0	10876178.0	369928.0	1108004277.0	22894807.0	0.981938335683358	True	True	False	1.0	0.0
PV0330-C	True	ERR216548	False	Viet Nam	Binh Phuoc	2012	MalariaGen	ESEA	22682842.0	22485834.0	21445676.0	18169873.0	9990848.0	2011111030.0	22871498.0	0.987075067632101	True	True	False	1.0	0.0
PV0331-Cx	True	ERR404181	False	Viet Nam	Binh Phuoc	2012	MalariaGen	ESEA	21830520.0	20593279.0	17099579.0	12873688.0	6546338.0	1994915791.0	22803205.0	0.990541904846082	True	True	False	1.0	0.0
PV0332-Cx	True	ERR404178	False	Viet Nam	Binh Phuoc	2012	MalariaGen	ESEA	3413185.0	524443.0	37605.0	6827.0	382.0	65021035.0	17742399.0	0.920354513305365	True	True	False	0.97	0.01
PV0338-C	True	ERR404239	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	22419877.0	21668337.0	19034857.0	15147594.0	9809757.0	1967251472.0	22982896.0	0.721887857273258	True	True	False	0.82	0.18
PV0339-C	True	ERR404259	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	20769396.0	19162261.0	15341555.0	11284766.0	1806406.0	1190911518.0	22531449.0	0.966689798729845	True	True	False	1.0	0.0
PV0340-C	True	ERR426011	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	21667249.0	20186027.0	15810566.0	10697735.0	776629.0	1116969866.0	22790569.0	0.986558466676838	True	True	False	1.0	0.0
PV0343-C	True	ERR426012	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	22383600.0	21755531.0	19270802.0	15282762.0	9794731.0	1998804342.0	22848526.0	0.984697245369503	True	True	False	1.0	0.0
PV0344-C	True	ERR404224	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	18247079.0	15059965.0	7297142.0	154438.0	16449.0	419961512.0	22052642.0	0.989090271307003	True	True	False	1.0	0.0
PV0345-C	True	ERR426013	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	22001487.0	21026731.0	17760849.0	13380317.0	5616102.0	1519627506.0	22781714.0	0.992117000890097	True	True	False	1.0	0.0
PV0347-C	True	ERR426120	False	Viet Nam	Binh Phuoc	2011	MalariaGen	ESEA	22571440.0	22228956.0	20718345.0	17478179.0	11810086.0	2428012739.0	22867024.0	0.988016925003728	True	True	False	1.0	0.0
PV0355-C	True	ERR426029	False	Viet Nam	Binh Phuoc	2012	MalariaGen	ESEA	22312866.0	21872543.0	20360267.0	17589918.0	12645608.0	2546399567.0	22768534.0	0.987093828819263	True	True	False	1.0	0.0
PW0001-C	True	ERR042228	False	Colombia	Guapi	2011	MalariaGen	SAM	22493522.0	22048641.0	19056404.0	10510875.0	571601.0	1143387380.0	22816238.0	0.984247291662194	True	True	False	1.0	0.0
PW0002-C	True	ERR039930	False	Colombia	Tumaco	2011	MalariaGen	SAM	22473779.0	22099034.0	20440309.0	15728322.0	1750826.0	1512835453.0	22861647.0	0.980271643184151	True	True	False	1.0	0.0
PW0003-C	True	ERR042227	False	Colombia	Buenaventura	2011	MalariaGen	SAM	22366236.0	21586070.0	16856718.0	4749989.0	77363.0	847888657.0	22837798.0	0.987733752934355	True	True	False	1.0	0.0
PW0004-C	True	ERR042226	False	Colombia	Tumaco	2011	MalariaGen	SAM	21747058.0	19871724.0	11440522.0	322284.0	19707.0	573866256.0	22700598.0	0.990285172371967	True	True	False	1.0	0.0
PW0005-C	True	ERR042229	False	Colombia	Tumaco	2011	MalariaGen	SAM	22365243.0	21346685.0	14299516.0	2985936.0	118192.0	743662355.0	22884195.0	0.986937854476614	True	True	False	1.0	0.0
PW0006-C	True	ERR042230	False	Colombia	Tumaco	2011	MalariaGen	SAM	22569412.0	22268332.0	20370549.0	13860566.0	332568.0	1280216161.0	22847729.0	0.984845733990391	True	True	False	1.0	0.0
PW0007-C	True	ERR042222	False	Colombia	Tumaco	2011	MalariaGen	SAM	22333092.0	21498085.0	15985496.0	2749734.0	116219.0	790375372.0	22831721.0	0.985943548185028	True	True	False	1.0	0.0
PW0008-C	True	ERR039903	False	Colombia	Quibdo	2011	MalariaGen	SAM	22380793.0	21829706.0	18572005.0	10071582.0	244617.0	1047979387.0	22830506.0	0.990204956239565	True	True	False	1.0	0.0
PW0009-C	True	ERR039986	False	Colombia	Quibdo	2011	MalariaGen	SAM	22193809.0	21425432.0	16727400.0	3934717.0	93275.0	825952293.0	22713033.0	0.991303502814858	True	True	False	1.0	0.0
PW0010-CW	True	ERR042679	False	Colombia	Buenaventura	2011	MalariaGen	SAM	22314156.0	21850754.0	19802430.0	14989137.0	5381998.0	1666226699.0	22722876.0	0.982654348917519	True	True	False	0.64	0.36
PW0012-C	True	ERR042224	False	Colombia	Quibdo	2011	MalariaGen	SAM	21754657.0	19742163.0	10003542.0	253718.0	24103.0	536104127.0	22801142.0	0.98957069156758	True	True	False	1.0	0.0
PW0013-C	True	ERR042231	False	Colombia	Guapi	2011	MalariaGen	SAM	22563112.0	22012933.0	18334334.0	9426898.0	194101.0	1022537344.0	22925096.0	0.987389724073219	True	True	False	1.0	0.0
PW0014-C	True	ERR042233	False	Colombia	Guapi	2011	MalariaGen	SAM	22291420.0	21376916.0	15478051.0	1754666.0	53333.0	742516233.0	22816257.0	0.984528840356942	True	True	False	1.0	0.0
PW0015-C	True	ERR042232	False	Colombia	Guapi	2011	MalariaGen	SAM	22498074.0	21846601.0	17327338.0	5641164.0	152747.0	889684066.0	22898935.0	0.990083961309418	True	True	False	1.0	0.0
PW0016-C	True	ERR039988	False	Colombia	Tumaco	2011	MalariaGen	SAM	22458906.0	22026514.0	19784752.0	13877064.0	2609865.0	1427732833.0	22789141.0	0.985950131766644	True	True	False	1.0	0.0
PW0017-C	True	ERR042223	False	Colombia	Buenaventura	2011	MalariaGen	SAM	21158054.0	18476197.0	8877965.0	354028.0	43584.0	510272357.0	22735771.0	0.988769991686424	True	True	False	1.0	0.0
PZ0002-CW	True	ERR063572	False	Uganda	Apac	2010	MalariaGen	EAF	22726716.0	22481076.0	21214324.0	17084960.0	7568921.0	1914078252.0	23009744.0	0.850859697880575	True	True	False	0.78	0.15
PZ0003-CW	True	ERR063573	False	Uganda	Apac	2010	MalariaGen	EAF	22607821.0	22156078.0	19757754.0	12571030.0	2169482.0	1331478391.0	23044468.0	0.722502570938915	True	True	False	0.83	0.15
PZ0004-CW	True	ERR063574	False	Uganda	Apac	2010	MalariaGen	EAF	22661976.0	22471963.0	21824124.0	19542907.0	10460700.0	2320455851.0	22974902.0	0.930293600846064	True	True	False	0.74	0.24
PZ0007-C	True	ERR063577	False	Uganda	Apac	2010	MalariaGen	EAF	22501948.0	22142587.0	20051016.0	14222988.0	1945137.0	1440111435.0	22777209.0	0.981189231901603	True	True	False	1.0	0.0
PZ0008-CW	True	ERR063578	False	Uganda	Apac	2010	MalariaGen	EAF	22419108.0	21792745.0	18370421.0	9904494.0	766626.0	1108436156.0	22903924.0	0.973819808567418	True	True	False	1.0	0.0
PZ0010-CW	True	ERR063580	False	Uganda	Apac	2010	MalariaGen	EAF	22486715.0	22079665.0	19728587.0	12779504.0	1560076.0	1300536290.0	22888614.0	0.971254018552473	True	True	False	1.0	0.0
PZ0015-C	True	ERR216476	False	Uganda	Apac	2010	MalariaGen	EAF	20724499.0	17563441.0	4485480.0	89491.0	5123.0	409940017.0	22818743.0	0.890027494658349	True	True	False	0.94	0.06
QC0111-C	True	ERR126439	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22421608.0	21934401.0	18737354.0	3027000.0	69245.0	853423759.0	22814772.0	0.990822350447577	True	True	False	1.0	0.0
QC0112-C	True	ERR126487	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22653976.0	22509041.0	21955039.0	20269304.0	9581546.0	2071914059.0	22841398.0	0.989697614596433	True	True	False	1.0	0.0
QC0113-C	True	ERR126440	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22581711.0	22290386.0	20549398.0	13494008.0	275195.0	1259639173.0	22844121.0	0.986879561266919	True	True	False	1.0	0.0
QC0114-C	True	ERR126511	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22489471.0	22065080.0	20050854.0	12425599.0	143387.0	1166290865.0	22887031.0	0.911102277557249	True	True	False	0.75	0.14
QC0115-C	True	ERR126463	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22604256.0	22416089.0	21659152.0	18791946.0	7024816.0	1897468232.0	22825167.0	0.992244830482479	True	True	False	1.0	0.0
QC0118-C	True	ERR126441	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22705221.0	22540437.0	21998492.0	20433324.0	10282126.0	2111662406.0	22912842.0	0.915493208569646	True	True	False	0.9	0.1
QC0119-C	True	ERR126500	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22702538.0	22553140.0	21951334.0	19910226.0	10895879.0	2152324945.0	22892102.0	0.989712140700831	True	True	False	0.77	0.23
QC0120-C	True	ERR126501	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22755141.0	22662623.0	22338311.0	21468485.0	18036336.0	3732976935.0	22891772.0	0.992809725361581	True	True	False	1.0	0.0
QC0121-C	True	ERR126502	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22703219.0	22608746.0	22281081.0	21455939.0	17968076.0	3249303834.0	22854207.0	0.989493474058382	True	True	False	1.0	0.0
QC0122-C	True	ERR126475	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22700070.0	22589656.0	22207577.0	21181735.0	14762312.0	2436231383.0	22860132.0	0.990811492450943	True	True	False	1.0	0.0
QC0123-C	True	ERR126503	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22778618.0	22678414.0	22340869.0	21508488.0	17995785.0	3177737557.0	22919803.0	0.992093232500828	True	True	False	1.0	0.0
QC0125-C	True	ERR126523	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22759904.0	22594144.0	21844144.0	19179593.0	5251082.0	1826859421.0	22930163.0	0.831720036870289	True	True	False	1.0	0.0
QC0126-C	True	ERR126513	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22622799.0	22366721.0	20921499.0	14420868.0	304007.0	1286724826.0	22849597.0	0.982309358321214	True	True	False	1.0	0.0
QC0127-C	True	ERR126415	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22690188.0	22485773.0	21641693.0	18839018.0	7461895.0	1890639253.0	22934499.0	0.949499145236754	True	True	False	0.74	0.24
QC0128-C	True	ERR126488	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22630080.0	22425831.0	21496516.0	17853901.0	1876892.0	1615367556.0	22856962.0	0.988810687720485	True	True	False	1.0	0.0
QC0129-C	True	ERR126560	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22494829.0	22130192.0	19900227.0	8771269.0	139690.0	1021912265.0	22802582.0	0.992739938433427	True	True	False	1.0	0.0
QC0130-C	True	ERR126547	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22495627.0	22104507.0	19377310.0	5401031.0	103699.0	927432109.0	22854818.0	0.966856616958169	True	True	False	1.0	0.0
QC0131-C	True	ERR126504	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22679533.0	22558779.0	22126235.0	20981733.0	15891054.0	2800218748.0	22850674.0	0.985298404101722	True	True	False	1.0	0.0
QC0132-C	True	ERR126427	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22628092.0	22482105.0	21898735.0	19950631.0	9279723.0	2049092955.0	22810643.0	0.994859071278328	True	True	False	1.0	0.0
QC0133-C	True	ERR126451	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	20401970.0	15472505.0	909953.0	45646.0	3371.0	317198650.0	22621717.0	0.991763065991596	True	True	False	1.0	0.0
QC0134-C	True	ERR126416	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	21964113.0	20439857.0	12031548.0	560041.0	56673.0	610162912.0	22758785.0	0.988932317065522	True	True	False	1.0	0.0
QC0135-C	True	ERR126548	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22118815.0	21071347.0	11952627.0	218705.0	17300.0	586902214.0	22705192.0	0.994294317801789	True	True	False	1.0	0.0
QC0136-C	True	ERR126514	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22601527.0	22386638.0	21276239.0	16826174.0	2347095.0	1577746181.0	22814497.0	0.990758025085254	True	True	False	1.0	0.0
QC0137-C	True	ERR126476	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22675348.0	22527312.0	21918622.0	19769621.0	5479511.0	1870121315.0	22860384.0	0.991990809126959	True	True	False	1.0	0.0
QC0138-C	True	ERR126428	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22502863.0	22080313.0	19164469.0	6980784.0	121598.0	958623596.0	22827630.0	0.991626712538347	True	True	False	1.0	0.0
QC0139-C	True	ERR126429	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22678119.0	22513636.0	21807591.0	18949504.0	3715705.0	1745314223.0	22867161.0	0.991837401040913	True	True	False	1.0	0.0
QC0140-C	True	ERR126477	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22708248.0	22559438.0	21919621.0	19812327.0	7665015.0	1958074117.0	22883405.0	0.962014716441026	True	True	False	0.82	0.18
QC0142-C	True	ERR126536	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22357038.0	21495723.0	14775247.0	814383.0	43014.0	690949280.0	22852392.0	0.91837400794919	True	True	False	0.84	0.16
QC0143-C	True	ERR126524	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22515337.0	22120967.0	19325520.0	8717942.0	209121.0	1025821536.0	22822078.0	0.990914521984169	True	True	False	1.0	0.0
QC0144-C	True	ERR126478	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22350815.0	21754698.0	16884331.0	1199351.0	106331.0	754123418.0	22792602.0	0.98323989795203	True	True	False	1.0	0.0
QC0145-C	True	ERR126525	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	19776128.0	12053049.0	219443.0	23358.0	867.0	253293415.0	22603820.0	0.990560361824075	True	True	False	1.0	0.0
QC0146-C	True	ERR126403	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22743743.0	22641882.0	22246489.0	21109183.0	15746497.0	2856760671.0	22892484.0	0.991790543393965	True	True	False	1.0	0.0
QC0147-C	True	ERR126515	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	16533898.0	6562976.0	136792.0	19090.0	1744.0	191860648.0	22440858.0	0.977058045886476	True	True	False	1.0	0.0
QC0148-C	True	ERR126516	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	19132101.0	12433519.0	403120.0	50491.0	4772.0	265242811.0	22560714.0	0.984353420299028	True	True	False	1.0	0.0
QC0149-C	True	ERR126549	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22593200.0	22260434.0	20001219.0	9599534.0	196607.0	1060354202.0	22862223.0	0.972592116245305	True	True	False	1.0	0.0
QC0150-C	True	ERR126020	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22396823.0	21807657.0	17316391.0	2579532.0	104216.0	808052019.0	22803447.0	0.990238689114994	True	True	False	1.0	0.0
QC0151-C	True	ERR126430	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22706856.0	22520141.0	21615792.0	17963597.0	1433896.0	1593162360.0	22898785.0	0.984695325514887	True	True	False	0.73	0.27
QC0152-C	True	ERR126517	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22510117.0	22199477.0	20669853.0	15043101.0	597804.0	1382679510.0	22786815.0	0.994476750970928	True	True	False	1.0	0.0
QC0153-C	True	ERR126464	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22603038.0	22369271.0	21215527.0	16231748.0	945889.0	1478230907.0	22834527.0	0.982824873481916	True	True	False	1.0	0.0
QC0154-C	True	ERR126021	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22438745.0	21848263.0	18170154.0	2626033.0	70909.0	829391236.0	22869117.0	0.910356571593575	True	True	False	0.85	0.15
QC0155-C	True	ERR126537	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22427234.0	21930576.0	18311173.0	5502299.0	141719.0	905105363.0	22785329.0	0.992430312691868	True	True	False	1.0	0.0
QC0156-C	True	ERR126452	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22631988.0	22474533.0	21780796.0	19127416.0	8131658.0	1952213714.0	22821407.0	0.984657385409369	True	True	False	0.78	0.22
QC0157-C	True	ERR126022	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	21660176.0	19804514.0	7434423.0	92768.0	7625.0	483566472.0	22657416.0	0.991282434607451	True	True	False	1.0	0.0
QC0160-C	True	ERR126418	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22644736.0	22503996.0	21938513.0	20062531.0	9011376.0	2033106028.0	22864191.0	0.982687833910891	True	True	False	1.0	0.0
QC0161-C	True	ERR126419	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22579006.0	22335371.0	21122588.0	16394964.0	1149262.0	1495950670.0	22814769.0	0.986050809814308	True	True	False	1.0	0.0
QC0162-C	True	ERR126420	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22678864.0	22497629.0	21657262.0	18760183.0	5327338.0	1812594170.0	22883774.0	0.987141795372751	True	True	False	1.0	0.0
QC0163-C	True	ERR126442	False	Myanmar	Kawthaung	2011	MalariaGen	WSEA	22700405.0	22534588.0	21816942.0	19132431.0	4855678.0	1807372137.0	22889938.0	0.983686494800226	True	True	False	1.0	0.0
QC0164-C	True	ERR175521	False	Myanmar	Bago	2011	MalariaGen	WSEA	22620894.0	22118151.0	19415191.0	13980751.0	1393945.0	1399189971.0	22964373.0	0.901503511604303	True	True	False	0.85	0.09
QC0165-C	True	ERR171564	False	Myanmar	Bago	2011	MalariaGen	WSEA	22480132.0	21973796.0	19336618.0	13620897.0	1134561.0	1359788381.0	22831513.0	0.989548386421468	True	True	False	1.0	0.0
